corridor_id,street,boro_code,n_segments,treatment_cohort,first_protected_year,injuries,deaths,years,borough,inj_per_seg_year,is_protected,income,share_poc,poverty_rate,length_mi
1 AV|1|-1|5,1 AV,1,3,never_treated,,3.0,0.0,12,Manhattan,0.08333333333333333,False,117442.0,0.4104925911093313,0.0648778534241089,0.065939287856749
BROADWAY|1|-1|6,BROADWAY,1,3,never_treated,,0.0,0.0,12,Manhattan,0.0,False,211827.5485352444,0.3921376778776856,0.0693253985851125,0.1264330433861293
LAFAYETTE STREET|1|2023|0,LAFAYETTE STREET,1,11,switcher,2023,6.0,0.0,12,Manhattan,0.045454545454545456,True,173761.7598128382,0.4184634354088856,0.1217652952372648,0.4975294701339713
RUGBY RD|3|-1|0,RUGBY RD,3,18,never_treated,,22.0,0.0,12,Brooklyn,0.10185185185185185,False,149361.20734552672,0.595361115690477,0.0995583468721007,1.4017187125301869
CHERRY AV|4|-1|0,CHERRY AV,4,12,never_treated,,7.0,0.0,12,Queens,0.04861111111111111,False,55158.61731169457,0.8912271924366449,0.1522466501314934,1.2409968835930334
COOLIDGE AV|4|-1|0,COOLIDGE AV,4,5,never_treated,,0.0,0.0,12,Queens,0.0,False,84375.0,0.7406465130200539,0.1330907988479611,0.3616749664809471
DUKE ELLINGTON CR|1|-1|0,DUKE ELLINGTON CR,1,6,never_treated,,0.0,0.0,12,Manhattan,0.0,False,49503.675762217645,0.8614882569564224,0.2790887207510496,0.1432700756275242
FRANKLIN ST|3|-1|0,FRANKLIN ST,3,15,never_treated,,62.0,1.0,12,Brooklyn,0.34444444444444444,False,123136.46165415892,0.3408195950846373,0.0825293315604286,0.6894455981090849
MONROE AVENUE|2|-1|0,MONROE AVENUE,2,18,never_treated,,4.0,0.0,12,Bronx,0.018518518518518517,False,51150.594926053775,0.98576120394993,0.3072145559869122,0.4628800017879128
89 AV|4|-1|0,89 AV,4,5,never_treated,,13.0,0.0,12,Queens,0.21666666666666667,False,67305.56686242101,0.9470462407498524,0.1550434255401628,0.5205875970857015
BROADWAY|3|-1|2,BROADWAY,3,4,never_treated,,9.0,0.0,12,Brooklyn,0.1875,False,163268.99999999997,0.3317297636477723,0.2256097560975609,0.2467587515494617
FT HAMILTON PKWY|3|2009|0,FT HAMILTON PKWY,3,9,always_treated,2009,0.0,0.0,12,Brooklyn,0.0,True,132247.35452453545,0.4324063518924513,0.0848954514507794,0.2299307633318578
SOUTH AVENUE|5|-1|0,SOUTH AVENUE,5,4,never_treated,,3.0,0.0,12,Staten Island,0.0625,False,99810.52186968464,0.5823313318235447,0.0628171920999526,0.0793995745585676
11 AV|1|2022|0,11 AV,1,6,switcher,2022,3.0,0.0,12,Manhattan,0.041666666666666664,True,112183.19426974046,0.4647689829696664,0.0681584421287406,0.1457445726187146
BRUCKNER BOULEVARD|2|2017|1,BRUCKNER BOULEVARD,2,1,switcher,2017,4.0,0.0,12,Bronx,0.3333333333333333,True,33870.925172207375,0.9812017209155528,0.3067954477947937,0.0617394739968328
SCHERMERHORN ST|3|-1|0,SCHERMERHORN ST,3,1,never_treated,,0.0,0.0,12,Brooklyn,0.0,False,218483.18030786107,0.3190044632352191,0.018466624599509,0.1112560161110604
1 AV|1|2024|0,1 AV,1,1,switcher,2024,0.0,0.0,12,Manhattan,0.0,True,215981.0,0.3055613850996852,0.0312696747114375,0.0146075968371437
E 39 ST|1|2021|0,E 39 ST,1,11,switcher,2021,9.0,0.0,12,Manhattan,0.06818181818181818,True,165785.5786575856,0.4696759597084548,0.0588472718052716,0.7535485349837946
FLATBUSH AV|3|-1|1,FLATBUSH AV,3,2,never_treated,,1.0,0.0,12,Brooklyn,0.041666666666666664,False,61500.43550290963,0.9282208885354328,0.1556535730445746,0.0523903151226598
QUEENS BLVD|4|-1|0,QUEENS BLVD,4,5,never_treated,,0.0,0.0,12,Queens,0.0,False,68238.51719676147,0.956318910803176,0.1354705880328756,0.3522636885733193
FLATBUSH AV|3|2020|0,FLATBUSH AV,3,2,switcher,2020,5.0,0.0,12,Brooklyn,0.20833333333333334,True,,,,
1 AVE|1|2016|0,1 AVE,1,3,switcher,2016,36.0,0.0,12,Manhattan,1.0,True,178802.11323092922,0.165637972929275,0.0539934521277699,0.1563729061426187
ASHLAND PL|3|-1|0,ASHLAND PL,3,1,never_treated,,9.0,0.0,12,Brooklyn,0.75,False,142813.0,0.4895168641750227,0.1022466758367721,0.1186586592236983
50 AV|4|2017|0,50 AV,4,1,switcher,2017,0.0,0.0,12,Queens,0.0,True,91421.0,0.4429392784054864,0.2659800992334419,0.094198137719299
FREEDOM PLACE SOUTH|1|-1|0,FREEDOM PLACE SOUTH,1,2,never_treated,,0.0,0.0,12,Manhattan,0.0,False,158593.0,0.5681901727729446,0.1411591716701384,0.1005824340246882
BROADWAY|1|2017|0,BROADWAY,1,1,switcher,2017,3.0,0.0,12,Manhattan,0.25,True,186191.0,0.4880811895208874,0.112085308056872,0.0533932568277972
PLAZA ST W|3|-1|1,PLAZA ST W,3,1,never_treated,,0.0,0.0,12,Brooklyn,0.0,False,,,,
99 ST|4|-1|0,99 ST,4,12,never_treated,,15.0,0.0,12,Queens,0.10416666666666667,False,51453.51978748404,0.9352145716641332,0.2065095689568584,0.9481705920942134
AVE C|1|-1|2,AVE C,1,2,never_treated,,0.0,0.0,12,Manhattan,0.0,False,142975.0,0.2614612731263719,0.1062402006898714,0.0139430322785073
WEST LOOP RD|1|1987|0,WEST LOOP RD,1,6,always_treated,1987,0.0,0.0,12,Manhattan,0.0,True,180677.0,0.5073295092415551,0.1151495657767771,0.2593355252795209
HENDRICKSON PL|3|2016|0,HENDRICKSON PL,3,1,switcher,2016,0.0,0.0,12,Brooklyn,0.0,True,,,,
FOUNTAIN AV|3|2019|1,FOUNTAIN AV,3,20,switcher,2019,0.0,0.0,12,Brooklyn,0.0,True,59139.74105110411,0.9727527680915572,0.185678954802227,0.6850523222174654
1 ST|4|-1|0,1 ST,4,8,never_treated,,0.0,0.0,12,Queens,0.0,False,16639.0,0.8783655369021223,0.4407158836689038,0.204446530936572
73 AV|4|2018|0,73 AV,4,9,switcher,2018,0.0,0.0,12,Queens,0.0,True,108218.99999999996,0.3970055109304706,0.2566045637943098,0.7790687718864631
SOUTHERN BOULEVARD|2|-1|1,SOUTHERN BOULEVARD,2,4,never_treated,,0.0,0.0,12,Bronx,0.0,False,,,,
10 AV|1|-1|1,10 AV,1,11,never_treated,,16.0,0.0,12,Manhattan,0.12121212121212122,False,43496.76596809949,0.8851678062070206,0.2239186011917375,0.5080832865607655
JAY ST|3|2016|0,JAY ST,3,14,switcher,2016,28.0,0.0,12,Brooklyn,0.16666666666666666,True,157071.18637684177,0.4251488056762016,0.0962980558493002,0.5029050487376214
PIGEON MEADOW RD|4|-1|0,PIGEON MEADOW RD,4,4,never_treated,,3.0,0.0,12,Queens,0.0625,False,104779.0,0.7634059148521288,0.0565485862853428,0.2826901314841589
WEST 182 STREET|1|2024|0,WEST 182 STREET,1,1,switcher,2024,0.0,0.0,12,Manhattan,0.0,True,61667.0,0.4636184857423795,0.1598705501618122,0.0497752856240805
121 AVENUE|4|-1|1,121 AVENUE,4,6,never_treated,,2.0,0.0,12,Queens,0.027777777777777776,False,144499.99999999997,0.9782465392221488,0.021753460777851,0.2847400280924689
PAUL AV|2|-1|0,PAUL AV,2,10,never_treated,,1.0,0.0,12,Bronx,0.008333333333333333,False,58063.73324922446,0.8390725573803098,0.0665298724721682,0.5681293136153667
BUFFALO AV|3|-1|0,BUFFALO AV,3,1,never_treated,,0.0,0.0,12,Brooklyn,0.0,False,,,,
CLINTON ST|3|-1|1,CLINTON ST,3,30,never_treated,,47.0,0.0,12,Brooklyn,0.13055555555555556,False,185972.3091423688,0.2553854679031668,0.0413193348822109,1.7951870399692724
W 4 ST|1|-1|1,W 4 ST,1,3,never_treated,,3.0,0.0,12,Manhattan,0.08333333333333333,False,185380.1796380163,0.2492672072409744,0.0465707297923852,0.144934771482992
80 STREET|4|2026|0,80 STREET,4,5,treated_after_window,2026,0.0,0.0,12,Queens,0.0,False,110458.061727907,0.3319429379789515,0.1374144055289112,0.1527390948346606
MANHATTAN COLLEGE PKWY|2|-1|0,MANHATTAN COLLEGE PKWY,2,8,never_treated,,0.0,0.0,12,Bronx,0.0,False,86198.6198470407,0.6205357684826812,0.1029449566928223,0.1498941167688234
E 91 ST|1|-1|0,E 91 ST,1,10,never_treated,,7.0,0.0,12,Manhattan,0.058333333333333334,False,205134.55591320217,0.2121833838246173,0.0547448816801658,0.3861555648210652
STERLING PL|3|-1|0,STERLING PL,3,15,never_treated,,17.0,1.0,12,Brooklyn,0.09444444444444444,False,109470.93013271152,0.5994295420178513,0.1195342617977502,1.6241093226182328
4 AV|3|-1|1,4 AV,3,3,never_treated,,3.0,0.0,12,Brooklyn,0.08333333333333333,False,136307.0,0.4855330955212049,0.1506143479984145,0.0872932031455184
KNICKERBOCKER AV|3|-1|1,KNICKERBOCKER AV,3,1,never_treated,,0.0,0.0,12,Brooklyn,0.0,False,106893.0,0.5524008350730689,0.2237995824634655,0.0391289830065715
